,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Bin Age
1316,43,No,Travel_Frequently,1422,Sales,Near by,Masters,Life Sciences,1849,Poor,Male,92,Moderate,Intermediate,Sales Executive,Excellent,Married,5675,19246,1,No,20,4,Best,Low,7,5,Best,7,7,7,7,31-45
1317,27,No,Travel_Frequently,1297,Research & Development,Near by,Higher Secondary,Life Sciences,1850,Excellent,Female,53,Moderate,Beginner,Laboratory Technician,Excellent,Single,2379,19826,0,Yes,14,3,Best,No,6,3,Good,5,4,0,2,18-30
1318,29,No,Travel_Frequently,574,Research & Development,Far,High School,Medical,1852,Excellent,Male,40,Moderate,Beginner,Laboratory Technician,Excellent,Married,3812,7003,1,No,13,3,Good,No,11,3,Excellent,11,8,3,10,18-30
1319,32,No,Travel_Frequently,1318,Sales,Near by,Masters,Marketing,1853,Excellent,Male,79,Moderate,Intermediate,Sales Executive,Excellent,Single,4648,26075,8,No,13,3,Best,No,4,2,Excellent,0,0,0,0,31-45
1320,42,No,Non-Travel,355,Research & Development,Near by,Masters,Technical Degree,1854,Best,Male,38,Moderate,Beginner,Research Scientist,Best,Married,2936,6161,3,No,22,4,Good,Medium,10,1,Good,6,3,3,3,31-45
1321,47,No,Travel_Rarely,207,Research & Development,Near by,Masters,Life Sciences,1856,Good,Female,64,Moderate,Beginner,Laboratory Technician,Best,Single,2105,5411,4,No,12,3,Best,No,7,2,Best,2,2,2,0,46-60
1322,46,No,Travel_Rarely,706,Research & Development,Near by,Higher Secondary,Life Sciences,1857,Excellent,Male,82,Moderate,Experienced,Manufacturing Director,Excellent,Divorced,8578,19989,3,No,14,3,Best,Low,12,4,Good,9,8,4,7,46-60
1323,28,No,Non-Travel,280,Human Resources,Near by,Higher Secondary,Life Sciences,1858,Best,Male,43,Moderate,Beginner,Human Resources,Excellent,Divorced,2706,10494,1,No,15,3,Good,Low,3,2,Best,3,2,2,2,18-30
1324,29,No,Travel_Rarely,726,Research & Development,Faraway,High School,Life Sciences,1859,Excellent,Male,93,Very Low,Intermediate,Healthcare Representative,Best,Divorced,6384,21143,8,No,17,3,Excellent,Medium,11,3,Best,7,0,1,6,18-30
1325,42,No,Travel_Rarely,1142,Research & Development,Near by,Bacherlors,Life Sciences,1860,Excellent,Male,81,Moderate,Beginner,Laboratory Technician,Best,Single,3968,13624,4,No,13,3,Excellent,No,8,3,Best,0,0,0,0,31-45
1326,32,Yes,Travel_Rarely,414,Sales,Near by,Masters,Marketing,1862,Best,Male,82,Low,Intermediate,Sales Executive,Good,Single,9907,26186,7,Yes,12,3,Best,No,7,3,Good,2,2,2,2,31-45
1327,46,No,Travel_Rarely,1319,Sales,Near by,Bacherlors,Technical Degree,1863,Poor,Female,45,High,Advanced,Sales Executive,Poor,Divorced,13225,7739,2,No,12,3,Excellent,Low,25,5,Best,19,17,2,8,46-60
1328,27,No,Travel_Rarely,728,Sales,Faraway,High School,Medical,1864,Good,Female,36,Low,Intermediate,Sales Representative,Best,Married,3540,7018,1,No,21,4,Excellent,Low,9,5,Best,9,8,5,8,18-30
1329,29,No,Travel_Rarely,352,Human Resources,Near by,High School,Medical,1865,Excellent,Male,87,Low,Beginner,Human Resources,Good,Married,2804,15434,1,No,11,3,Excellent,No,1,3,Best,1,0,0,0,18-30
1330,43,No,Travel_Rarely,823,Research & Development,Near by,Bacherlors,Medical,1866,Poor,Female,81,Low,Expert,Manager,Best,Married,19392,22539,7,No,13,3,Excellent,No,21,2,Best,16,12,6,14,31-45
1331,48,No,Travel_Rarely,1224,Research & Development,Near by,Bacherlors,Life Sciences,1867,Excellent,Male,91,Low,Expert,Research Director,Good,Married,19665,13583,4,No,12,3,Excellent,No,29,3,Best,22,10,12,9,46-60
1332,29,Yes,Travel_Frequently,459,Research & Development,Faraway,Higher Secondary,Life Sciences,1868,Excellent,Male,73,Low,Beginner,Research Scientist,Excellent,Single,2439,14753,1,Yes,24,4,Good,No,1,3,Good,1,0,1,0,18-30
1333,46,Yes,Travel_Rarely,1254,Sales,Near by,Bacherlors,Life Sciences,1869,Best,Female,64,Moderate,Experienced,Sales Executive,Good,Married,7314,14011,5,No,21,4,Best,High,14,2,Best,8,7,0,7,46-60
1334,27,No,Travel_Frequently,1131,Research & Development,Far,Bacherlors,Life Sciences,1870,Excellent,Female,77,Low,Beginner,Research Scientist,Poor,Married,4774,23844,0,No,19,3,Excellent,Low,8,2,Good,7,6,7,3,18-30
1335,39,No,Travel_Rarely,835,Research & Development,Far,Masters,Other,1871,Excellent,Male,41,Moderate,Intermediate,Research Scientist,Excellent,Divorced,3902,5141,8,No,14,3,Good,High,7,2,Best,2,2,2,2,31-45
1336,55,No,Travel_Rarely,836,Research & Development,Near by,Masters,Technical Degree,1873,Good,Male,98,Low,Beginner,Research Scientist,Excellent,Married,2662,7975,8,No,20,4,Good,Low,19,2,Excellent,5,2,0,4,46-60
1337,28,No,Travel_Rarely,1172,Sales,Near by,Bacherlors,Medical,1875,Good,Female,78,Moderate,Beginner,Sales Representative,Good,Married,2856,3692,1,No,19,3,Excellent,Low,1,3,Best,1,0,0,0,18-30
1338,30,Yes,Travel_Rarely,945,Sales,Near by,Bacherlors,Medical,1876,Good,Male,89,Moderate,Beginner,Sales Representative,Excellent,Single,1081,16019,1,No,13,3,Best,No,1,3,Good,1,0,0,0,18-30
1339,22,Yes,Travel_Rarely,391,Research & Development,Near by,High School,Life Sciences,1878,Excellent,Male,75,Moderate,Beginner,Research Scientist,Good,Single,2472,26092,1,Yes,23,4,Poor,No,1,2,Best,1,0,0,0,18-30
1340,36,No,Travel_Rarely,1266,Sales,Near by,Masters,Technical Degree,1880,Good,Female,63,Low,Intermediate,Sales Executive,Best,Married,5673,6060,1,Yes,13,3,Poor,Low,10,4,Best,10,9,1,7,31-45
1341,31,No,Travel_Rarely,311,Research & Development,Far,Bacherlors,Life Sciences,1881,Good,Male,89,Moderate,Intermediate,Laboratory Technician,Best,Divorced,4197,18624,1,No,11,3,Poor,Low,10,2,Best,10,8,0,2,31-45
1342,34,No,Travel_Rarely,1480,Sales,Near by,Bacherlors,Life Sciences,1882,Best,Male,64,Moderate,Experienced,Sales Executive,Excellent,Married,9713,24444,2,Yes,13,3,Excellent,High,9,3,Best,5,3,1,0,31-45
1343,29,No,Travel_Rarely,592,Research & Development,Near by,Bacherlors,Life Sciences,1883,Excellent,Male,59,Moderate,Beginner,Laboratory Technician,Poor,Single,2062,19384,3,No,14,3,Good,No,11,2,Best,3,2,1,2,18-30
1344,37,No,Travel_Rarely,783,Research & Development,Near by,Masters,Medical,1885,Excellent,Male,78,Moderate,Intermediate,Research Scientist,Poor,Married,4284,13588,5,Yes,22,4,Best,Low,16,2,Best,5,3,0,4,31-45
1345,35,No,Travel_Rarely,219,Research & Development,Far,Higher Secondary,Other,1886,Excellent,Female,44,Low,Intermediate,Manufacturing Director,Good,Married,4788,25388,0,Yes,11,3,Excellent,No,4,2,Best,3,2,0,2,31-45
1346,45,No,Travel_Rarely,556,Research & Development,Faraway,Higher Secondary,Life Sciences,1888,Good,Female,93,Low,Intermediate,Manufacturing Director,Excellent,Married,5906,23888,0,No,13,3,Excellent,Medium,10,2,Good,9,8,3,8,31-45
1347,36,No,Travel_Frequently,1213,Human Resources,Near by,High School,Human Resources,1890,Good,Male,94,Low,Intermediate,Human Resources,Excellent,Single,3886,4223,1,No,21,4,Excellent,No,10,2,Good,10,1,0,8,31-45
1348,40,No,Travel_Rarely,1137,Research & Development,Near by,Masters,Life Sciences,1892,Poor,Male,98,Moderate,Advanced,Manager,Poor,Divorced,16823,18991,2,No,11,3,Poor,Low,22,3,Best,19,7,11,16,31-45
1349,26,No,Travel_Rarely,482,Research & Development,Near by,Higher Secondary,Life Sciences,1893,Good,Female,90,Low,Beginner,Research Scientist,Best,Married,2933,14908,1,Yes,13,3,Best,Low,1,3,Good,1,0,1,0,18-30
1350,27,No,Travel_Rarely,511,Sales,Near by,Higher Secondary,Medical,1898,Poor,Female,89,High,Intermediate,Sales Executive,Best,Single,6500,26997,0,No,14,3,Good,No,9,5,Good,8,7,0,7,18-30
1351,48,No,Travel_Frequently,117,Research & Development,Faraway,Bacherlors,Medical,1900,Excellent,Female,58,Moderate,Advanced,Manager,Excellent,Divorced,17174,2437,3,No,11,3,Good,Low,24,3,Best,22,17,4,7,46-60
1352,44,No,Travel_Rarely,170,Research & Development,Near by,Masters,Life Sciences,1903,Good,Male,78,High,Intermediate,Healthcare Representative,Poor,Married,5033,9364,2,No,15,3,Excellent,Low,10,5,Best,2,0,2,2,31-45
1353,34,Yes,Non-Travel,967,Research & Development,Far,Masters,Technical Degree,1905,Excellent,Male,85,Very Low,Beginner,Research Scientist,Poor,Married,2307,14460,1,Yes,23,4,Good,Low,5,2,Best,5,2,3,0,31-45
1354,56,Yes,Travel_Rarely,1162,Research & Development,Faraway,Higher Secondary,Life Sciences,1907,Poor,Male,97,Moderate,Beginner,Laboratory Technician,Excellent,Single,2587,10261,1,No,16,3,Excellent,No,5,3,Best,4,2,1,0,46-60
1355,36,No,Travel_Rarely,335,Sales,Far,Higher Secondary,Marketing,1908,Best,Male,33,Low,Intermediate,Sales Executive,Good,Married,5507,16822,2,No,16,3,Best,Medium,12,1,Poor,4,2,1,3,31-45
1356,41,No,Travel_Rarely,337,Sales,Near by,Bacherlors,Marketing,1909,Best,Female,54,Moderate,Intermediate,Sales Executive,Good,Married,4393,26841,5,No,21,4,Best,Low,14,3,Best,5,4,1,4,31-45
1357,42,No,Travel_Rarely,1396,Research & Development,Near by,Bacherlors,Medical,1911,Best,Male,83,Moderate,Experienced,Research Director,Poor,Married,13348,14842,9,No,13,3,Good,Low,18,3,Excellent,13,7,5,7,31-45
1358,31,No,Travel_Rarely,1079,Sales,Near by,Higher Secondary,Medical,1912,Best,Female,86,Moderate,Intermediate,Sales Executive,Excellent,Divorced,6583,20115,2,Yes,11,3,Excellent,Low,8,2,Best,5,2,1,4,31-45
1359,34,No,Travel_Rarely,735,Sales,Near by,High School,Medical,1915,Excellent,Female,75,Low,Intermediate,Sales Executive,Excellent,Married,8103,16495,3,Yes,12,3,Best,No,9,3,Good,4,2,0,1,31-45
1360,31,No,Travel_Rarely,471,Research & Development,Near by,Bacherlors,Medical,1916,Poor,Female,62,High,Beginner,Laboratory Technician,Best,Divorced,3978,16031,8,No,12,3,Good,Low,4,0,Good,2,2,2,2,31-45
1361,26,No,Travel_Frequently,1096,Research & Development,Near by,Bacherlors,Other,1918,Best,Male,61,High,Beginner,Laboratory Technician,Excellent,Married,2544,7102,0,No,18,3,Poor,Low,8,3,Best,7,7,7,7,18-30
1362,45,No,Travel_Frequently,1297,Research & Development,Near by,Masters,Medical,1922,Good,Male,44,Moderate,Intermediate,Healthcare Representative,Best,Single,5399,14511,4,No,12,3,Best,No,12,3,Best,4,2,0,3,31-45
1363,33,No,Travel_Rarely,217,Sales,Near by,Masters,Marketing,1924,Good,Male,43,Moderate,Intermediate,Sales Executive,Best,Single,5487,10410,1,No,14,3,Good,No,10,2,Good,10,4,0,9,31-45
1364,28,No,Travel_Frequently,783,Sales,Near by,Higher Secondary,Life Sciences,1927,Best,Male,42,Low,Intermediate,Sales Executive,Excellent,Married,6834,19255,1,Yes,12,3,Best,Low,7,2,Best,7,7,0,7,18-30
1365,29,Yes,Travel_Frequently,746,Sales,Faraway,Bacherlors,Technical Degree,1928,Best,Male,45,High,Beginner,Sales Representative,Poor,Single,1091,10642,1,No,17,3,Excellent,No,1,3,Best,1,0,0,0,18-30
1366,39,No,Non-Travel,1251,Sales,Faraway,Masters,Life Sciences,1929,Poor,Female,32,Very Low,Intermediate,Sales Executive,Best,Married,5736,3987,6,No,19,3,Best,Low,10,1,Best,3,2,1,2,31-45
1367,27,No,Travel_Rarely,1354,Research & Development,Near by,Masters,Technical Degree,1931,Good,Male,41,Moderate,Beginner,Research Scientist,Good,Married,2226,6073,1,No,11,3,Best,Low,6,3,Good,5,3,1,2,18-30
1368,34,No,Travel_Frequently,735,Research & Development,Faraway,Masters,Other,1932,Best,Male,86,Low,Intermediate,Research Scientist,Excellent,Married,5747,26496,1,Yes,15,3,Good,No,16,3,Best,15,10,6,11,31-45
1369,28,Yes,Travel_Rarely,1475,Sales,Far,Higher Secondary,Marketing,1933,Excellent,Female,84,Moderate,Intermediate,Sales Executive,Best,Single,9854,23352,3,Yes,11,3,Excellent,No,6,0,Best,2,0,2,2,18-30
1370,47,No,Non-Travel,1169,Research & Development,Far,Masters,Technical Degree,1934,Best,Male,64,Moderate,Intermediate,Research Scientist,Good,Married,5467,2125,8,No,18,3,Best,Low,16,4,Excellent,8,7,1,7,46-60
1371,56,No,Travel_Rarely,1443,Sales,Far,Doctorate,Marketing,1935,Excellent,Female,89,Low,Intermediate,Sales Executive,Poor,Married,5380,20328,4,No,16,3,Best,Low,6,3,Best,0,0,0,0,46-60
1372,39,No,Travel_Rarely,867,Research & Development,Near by,Higher Secondary,Medical,1936,Poor,Male,87,Moderate,Intermediate,Manufacturing Director,Poor,Married,5151,12315,1,No,25,4,Excellent,Low,10,3,Best,10,0,7,9,31-45
1373,38,No,Travel_Frequently,1394,Research & Development,Near by,Bacherlors,Medical,1937,Excellent,Female,58,Low,Intermediate,Research Scientist,Good,Divorced,2133,18115,1,Yes,16,3,Best,Low,20,3,Best,20,11,0,7,31-45
1374,58,No,Travel_Rarely,605,Sales,Faraway,Bacherlors,Life Sciences,1938,Excellent,Female,72,Moderate,Advanced,Manager,Excellent,Married,17875,11761,4,Yes,13,3,Best,Low,29,2,Good,1,0,0,0,46-60
1375,32,Yes,Travel_Frequently,238,Research & Development,Near by,Higher Secondary,Life Sciences,1939,Poor,Female,47,High,Beginner,Research Scientist,Best,Single,2432,15318,3,Yes,14,3,Poor,No,8,2,Best,4,1,0,3,31-45
1376,38,No,Travel_Rarely,1206,Research & Development,Near by,Higher Secondary,Life Sciences,1940,Good,Male,71,Moderate,Beginner,Research Scientist,Excellent,Divorced,4771,14293,2,No,19,3,Excellent,Medium,10,0,Excellent,5,2,0,3,31-45
1377,49,No,Travel_Frequently,1064,Research & Development,Near by,High School,Life Sciences,1941,Good,Male,42,Moderate,Expert,Research Director,Excellent,Married,19161,13738,3,No,15,3,Excellent,No,28,3,Best,5,4,4,3,46-60
1378,42,No,Travel_Rarely,419,Sales,Far,Masters,Marketing,1943,Good,Male,77,Moderate,Intermediate,Sales Executive,Excellent,Divorced,5087,2900,3,Yes,12,3,Best,Medium,14,4,Best,0,0,0,0,31-45
1379,27,Yes,Travel_Frequently,1337,Human Resources,Faraway,Bacherlors,Human Resources,1944,Poor,Female,58,Low,Beginner,Human Resources,Good,Married,2863,19555,1,No,12,3,Poor,No,1,2,Best,1,0,0,0,18-30
1380,35,No,Travel_Rarely,682,Sales,Far,Masters,Medical,1945,Good,Male,71,Moderate,Intermediate,Sales Executive,Poor,Married,5561,15975,0,No,16,3,Excellent,Low,6,2,Poor,5,3,0,4,31-45
1381,28,No,Non-Travel,1103,Research & Development,Far,Bacherlors,Medical,1947,Best,Male,49,Moderate,Beginner,Research Scientist,Best,Single,2144,2122,1,No,14,3,Best,No,5,3,Good,5,3,1,4,18-30
1382,31,No,Non-Travel,976,Research & Development,Near by,Higher Secondary,Medical,1948,Best,Male,48,Moderate,Beginner,Research Scientist,Poor,Divorced,3065,3995,1,Yes,13,3,Excellent,Low,4,3,Excellent,4,2,2,3,31-45
1383,36,No,Non-Travel,1351,Research & Development,Near by,Masters,Life Sciences,1949,Poor,Male,66,High,Beginner,Laboratory Technician,Good,Married,2810,9238,1,No,22,4,Good,No,5,3,Best,5,4,0,2,31-45
1384,34,No,Travel_Rarely,937,Sales,Near by,Bacherlors,Marketing,1950,Poor,Male,32,Moderate,Experienced,Sales Executive,Excellent,Single,9888,6770,1,No,21,4,Poor,No,14,3,Good,14,8,2,1,31-45
1385,34,No,Travel_Rarely,1239,Sales,Far,Masters,Medical,1951,Excellent,Male,39,Moderate,Experienced,Sales Executive,Best,Divorced,8628,22914,1,No,18,3,Best,Low,9,2,Good,8,7,1,1,31-45
1386,26,No,Travel_Rarely,157,Research & Development,Near by,Bacherlors,Medical,1952,Best,Male,95,Moderate,Beginner,Laboratory Technician,Poor,Single,2867,20006,0,No,13,3,Excellent,No,8,6,Good,7,7,7,6,18-30
1387,29,No,Travel_Rarely,136,Research & Development,Near by,Bacherlors,Life Sciences,1954,Poor,Male,89,Moderate,Intermediate,Healthcare Representative,Poor,Married,5373,6225,0,No,12,3,Poor,Low,6,5,Good,5,3,0,2,18-30
1388,32,No,Non-Travel,1146,Research & Development,Far,Masters,Medical,1955,Best,Female,34,Moderate,Intermediate,Healthcare Representative,Excellent,Divorced,6667,16542,5,No,18,3,Good,Low,9,6,Best,5,1,1,2,31-45
1389,31,No,Travel_Frequently,1125,Research & Development,Near by,Bacherlors,Life Sciences,1956,Excellent,Male,48,Very Low,Intermediate,Research Scientist,Poor,Married,5003,5771,1,No,21,4,Good,No,10,6,Best,10,8,8,7,31-45
1390,28,Yes,Travel_Rarely,1404,Research & Development,Far,Bacherlors,Technical Degree,1960,Best,Male,32,Low,Beginner,Laboratory Technician,Excellent,Divorced,2367,18779,5,No,12,3,Poor,Low,6,2,Good,4,1,0,3,18-30
1391,38,No,Travel_Rarely,1404,Sales,Near by,Bacherlors,Life Sciences,1961,Poor,Male,59,Low,Beginner,Sales Representative,Poor,Single,2858,11473,4,No,14,3,Poor,No,20,3,Good,1,0,0,0,31-45
1392,35,No,Travel_Rarely,1224,Sales,Near by,Masters,Life Sciences,1962,Best,Female,55,Moderate,Intermediate,Sales Executive,Excellent,Married,5204,13586,1,Yes,11,3,Excellent,No,10,2,Best,10,8,0,9,31-45
1393,27,No,Travel_Rarely,954,Sales,Near by,Bacherlors,Marketing,1965,Excellent,Male,44,Moderate,Intermediate,Sales Executive,Excellent,Single,4105,5099,1,No,14,3,Poor,No,7,5,Best,7,7,0,7,18-30
1394,32,No,Travel_Rarely,1373,Research & Development,Near by,Masters,Life Sciences,1966,Excellent,Male,56,Low,Intermediate,Manufacturing Director,Excellent,Single,9679,10138,8,No,24,4,Good,No,8,1,Best,1,0,0,0,31-45
1395,31,Yes,Travel_Frequently,754,Sales,Faraway,Masters,Marketing,1967,Poor,Male,63,Moderate,Intermediate,Sales Executive,Excellent,Married,5617,21075,1,Yes,11,3,Best,No,10,4,Best,10,7,0,8,31-45
1396,53,Yes,Travel_Rarely,1168,Sales,Faraway,Masters,Life Sciences,1968,Poor,Male,66,Moderate,Experienced,Sales Executive,Poor,Single,10448,5843,6,Yes,13,3,Good,No,15,2,Good,2,2,2,2,46-60
1397,54,No,Travel_Rarely,155,Research & Development,Near by,Higher Secondary,Life Sciences,1969,Poor,Female,67,Moderate,Intermediate,Research Scientist,Best,Married,2897,22474,3,No,11,3,Best,Medium,9,6,Good,4,3,2,3,46-60
1398,33,No,Travel_Frequently,1303,Research & Development,Near by,Higher Secondary,Life Sciences,1970,Excellent,Male,36,Moderate,Intermediate,Healthcare Representative,Best,Divorced,5968,18079,1,No,20,4,Best,High,9,2,Best,9,7,2,8,31-45
1399,43,No,Travel_Rarely,574,Research & Development,Far,Bacherlors,Life Sciences,1971,Poor,Male,30,Moderate,Experienced,Healthcare Representative,Best,Married,7510,16873,1,No,17,3,Good,Low,10,1,Best,10,9,0,9,31-45
1400,38,No,Travel_Frequently,1444,Human Resources,Near by,Masters,Other,1972,Excellent,Male,88,Moderate,Beginner,Human Resources,Good,Married,2991,5224,0,Yes,11,3,Good,Low,7,2,Best,6,2,1,2,31-45
1401,55,No,Travel_Rarely,189,Human Resources,Faraway,Masters,Human Resources,1973,Best,Male,71,High,Expert,Manager,Good,Married,19636,25811,4,Yes,18,3,Poor,Low,35,0,Best,10,9,1,4,46-60
1402,31,No,Travel_Rarely,1276,Research & Development,Near by,High School,Medical,1974,Excellent,Female,59,Very Low,Beginner,Laboratory Technician,Excellent,Divorced,1129,17536,1,Yes,11,3,Best,High,1,4,Best,1,0,0,0,31-45
1403,39,No,Travel_Rarely,119,Sales,Far,Masters,Marketing,1975,Good,Male,77,Moderate,Advanced,Sales Executive,Poor,Single,13341,25098,0,No,12,3,Poor,No,21,3,Best,20,8,11,10,31-45
1404,42,No,Non-Travel,335,Research & Development,Faraway,Higher Secondary,Life Sciences,1976,Excellent,Male,37,Low,Intermediate,Research Scientist,Best,Single,4332,14811,1,No,12,3,Excellent,No,20,2,Best,20,9,3,7,31-45
1405,31,No,Non-Travel,697,Research & Development,Near by,Bacherlors,Medical,1979,Best,Female,40,Moderate,Experienced,Research Director,Best,Married,11031,26862,4,No,20,4,Best,Low,13,2,Excellent,11,7,4,8,31-45
1406,54,No,Travel_Rarely,157,Research & Development,Near by,Bacherlors,Medical,1980,Best,Female,77,Moderate,Intermediate,Manufacturing Director,Poor,Single,4440,25198,6,Yes,19,3,Excellent,No,9,3,Best,5,2,1,4,46-60
1407,24,No,Travel_Rarely,771,Research & Development,Near by,Higher Secondary,Life Sciences,1981,Good,Male,45,Low,Intermediate,Healthcare Representative,Best,Single,4617,14120,1,No,12,3,Good,No,4,2,Good,4,3,1,2,18-30
1408,23,No,Travel_Rarely,571,Research & Development,Far,Higher Secondary,Other,1982,Excellent,Male,78,Moderate,Beginner,Laboratory Technician,Excellent,Single,2647,13672,1,No,13,3,Best,No,5,6,Excellent,5,2,1,4,18-30
1409,40,No,Travel_Frequently,692,Research & Development,Far,Bacherlors,Technical Degree,1985,Excellent,Female,73,Moderate,Intermediate,Laboratory Technician,Best,Married,6323,26849,1,No,11,3,Poor,Low,10,2,Excellent,10,9,9,4,31-45
1410,40,No,Travel_Rarely,444,Sales,Near by,Higher Secondary,Marketing,1986,Good,Female,92,Moderate,Intermediate,Sales Executive,Good,Married,5677,4258,3,No,14,3,Best,Low,15,4,Best,11,8,5,10,31-45
1411,25,No,Travel_Rarely,309,Human Resources,Near by,Bacherlors,Human Resources,1987,Best,Female,82,Moderate,Beginner,Human Resources,Good,Married,2187,19655,4,No,14,3,Best,No,6,3,Best,2,0,1,2,18-30
1412,30,No,Travel_Rarely,911,Research & Development,Near by,Higher Secondary,Medical,1989,Excellent,Male,76,Moderate,Beginner,Laboratory Technician,Good,Married,3748,4077,1,No,13,3,Best,No,12,6,Good,12,8,1,7,18-30
1413,25,No,Travel_Rarely,977,Research & Development,Near by,High School,Other,1992,Excellent,Male,57,Moderate,Beginner,Laboratory Technician,Best,Divorced,3977,7298,6,Yes,19,3,Best,Low,7,2,Good,2,2,0,2,18-30
1414,47,No,Travel_Rarely,1180,Research & Development,Faraway,Bacherlors,Medical,1993,Poor,Male,84,Moderate,Experienced,Healthcare Representative,Best,Single,8633,13084,2,No,23,4,Good,No,25,3,Best,17,14,12,11,46-60
1415,33,No,Non-Travel,1313,Research & Development,Near by,Higher Secondary,Medical,1994,Good,Male,59,Low,Beginner,Laboratory Technician,Best,Divorced,2008,20439,1,No,12,3,Best,High,1,2,Good,1,1,0,0,31-45
1416,38,No,Travel_Rarely,1321,Sales,Near by,Masters,Life Sciences,1995,Excellent,Male,86,Moderate,Intermediate,Sales Executive,Good,Married,4440,7636,0,No,15,3,Poor,Medium,16,3,Best,15,13,5,8,31-45
